#  E (eV)   dos(E)     Int dos(E) EFermi =    6.465 eV
  -2.106  0.3829E+00  0.1933E+01
  -2.096  0.3660E+00  0.1936E+01
  -2.086  0.3498E+00  0.1940E+01
  -2.076  0.3341E+00  0.1943E+01
  -2.066  0.3201E+00  0.1947E+01
  -2.056  0.3081E+00  0.1950E+01
  -2.046  0.2964E+00  0.1953E+01
  -2.036  0.2848E+00  0.1956E+01
  -2.026  0.2734E+00  0.1958E+01
  -2.016  0.2622E+00  0.1961E+01
  -2.006  0.2512E+00  0.1964E+01
  -1.996  0.2404E+00  0.1966E+01
  -1.986  0.2297E+00  0.1968E+01
  -1.976  0.2193E+00  0.1971E+01
  -1.966  0.2090E+00  0.1973E+01
  -1.956  0.1990E+00  0.1975E+01
  -1.946  0.1891E+00  0.1977E+01
  -1.936  0.1795E+00  0.1979E+01
  -1.926  0.1700E+00  0.1980E+01
  -1.916  0.1607E+00  0.1982E+01
  -1.906  0.1516E+00  0.1984E+01
  -1.896  0.1427E+00  0.1985E+01
  -1.886  0.1340E+00  0.1986E+01
  -1.876  0.1255E+00  0.1988E+01
  -1.866  0.1171E+00  0.1989E+01
  -1.856  0.1090E+00  0.1990E+01
  -1.846  0.1012E+00  0.1991E+01
  -1.836  0.9364E-01  0.1992E+01
  -1.826  0.8636E-01  0.1993E+01
  -1.816  0.7936E-01  0.1994E+01
  -1.806  0.7263E-01  0.1995E+01
  -1.796  0.6619E-01  0.1995E+01
  -1.786  0.6002E-01  0.1996E+01
  -1.776  0.5413E-01  0.1997E+01
  -1.766  0.4852E-01  0.1997E+01
  -1.756  0.4319E-01  0.1997E+01
  -1.746  0.3813E-01  0.1998E+01
  -1.736  0.3335E-01  0.1998E+01
  -1.726  0.2886E-01  0.1999E+01
  -1.716  0.2482E-01  0.1999E+01
  -1.706  0.2127E-01  0.1999E+01
  -1.696  0.1823E-01  0.1999E+01
  -1.686  0.1606E-01  0.1999E+01
  -1.676  0.1483E-01  0.2000E+01
  -1.666  0.1394E-01  0.2000E+01
  -1.656  0.1338E-01  0.2000E+01
  -1.646  0.1317E-01  0.2000E+01
  -1.636  0.1329E-01  0.2000E+01
  -1.626  0.1375E-01  0.2000E+01
  -1.616  0.1454E-01  0.2000E+01
  -1.606  0.1568E-01  0.2001E+01
  -1.596  0.1722E-01  0.2001E+01
  -1.586  0.1930E-01  0.2001E+01
  -1.576  0.2193E-01  0.2001E+01
  -1.566  0.2511E-01  0.2001E+01
